order	family	genus	accepted_name	status	gen_lvl_status	cc	state	locality	formation	period	epoch	Sub_epoch	stage	min_ma	max_ma	collection_no	authorizer	primary_reference
Litopterna	Macraucheniidae	Victorlemoineia	Victorlemoineia	extinct	extinct	Argentina	Chubut	Escalante		Paleogene	Eocene	Lutetian	Lutetian	41.3	47.8	176170	J. Zijlstra	R. Cifelli. 1985. Biostratigraphy of the Casamayoran, Early Eocene of Patagonia. American Museum Novitates 2820:1-26
Litopterna	Macraucheniidae	Victorlemoineia	Victorlemoineia	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	176059	J. Zijlstra	M. F. Tejedor, F. J. Goin, and J. N. Gelfo, G. López, M. Bond, A. A. Carlini, G. J. Scillato-Yané, M. O. Woodburne, L. Chornogubsky, E. Aragón, M. A. Reguero, N. J. Czaplewski, S. Vincon, G. M. Martin, M. R. Ciancio. 2009. New Early Eocene mammalian fauna from western Patagonia, Argentina. American Museum Novitates 3638:1-43
Litopterna	Macraucheniidae	Victorlemoineia	Victorlemoineia_prototypica	extinct	extinct	Brazil	Rio de Janeiro	Itaboraí		Paleogene	Eocene	Early Eocene	Itaboraian	47.8	56	118314	P. Mannion	C. d. Paula Couto. 1952. Fossil mammals from the beginning of the Cenozoic in Brazil. Condylarthra, Litopterna, Xenungulata, and Astrapotheria. Bulletin of the American Museum of Natural History 99(6):355-394
Litopterna	Macraucheniidae	Windhausenia	Windhausenia	extinct	extinct	Argentina	Buenos Aires			Quaternary	Pleistocene	Pleistocene	Pleistocene	0.0117	2.58	71304	J. Alroy	O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47
Litopterna	Macraucheniidae	Windhausenia	Windhausenia_delacroixi	extinct	extinct	Argentina	Jujuy			Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	141896	C. Jaramillo	M. A. Reguero, A. M. Candela, and R. N. Alonso. 2007. Biochronology and biostratigraphy of the Uquía Formation (Pliocene- early Pleistocene, NW Argentina) and its significance in the Great American Biotic Interchange. Journal of South American Earth Sciences 23:1-16
Litopterna	Macraucheniidae	Xenorhinotherium	Xenorhinotherium	extinct	extinct	Brazil	Bahia			Quaternary	Pleistocene	Late Pleistocene-Late Holocene	Late Pleistocene-Late Holocene	0	0.126	212449	P. Mannion	R. Costa da Silva, M. Berbert-Born, and D. E. F. Bustamante, T. N. Santoro, F. Sedor, L. dos Santos Avilla. 2019. Diversity and preservation of Pleistocene tetrapods from caves of southwestern Bahia, Brazil. Journal of South American Earth Sciences 90:233-254
Litopterna	Macraucheniidae	Xenorhinotherium	Xenorhinotherium	extinct	extinct	Brazil	Mato Grosso do Sul			Quaternary	Pleistocene	Pleistocene-Holocene	Pleistocene-Holocene	0	2.58	92814	J. Alroy	L. O. Salles, C. Cartelle, and P. G. Guedes, P. C. Boggiani, A. Janoo, C. A. M. Russo. 2006. Quaternary mammals from Serra do Bodoquena, Mato Grosso do Sul, Brazil. Boletim do Museu Nacional 521:1-12
Litopterna	Macraucheniidae	Xenorhinotherium	Xenorhinotherium_bahiense	extinct	extinct	Brazil	Rio Grande do Norte	Lajedo de Soledade		Quaternary	Pleistocene	Pleistocene	Lujanian	0.0117	2.58	148309	C. Jaramillo	K. O. Porpino, M. F. Santos, and L. P. Bergqvist. 2004. Registros de mamíferos fósseis no Lajedo de Soledade, Apodi, Rio Grande do Norte, Brasil. Revista Brasileira de Paleontologia 7(3):349-358
Litopterna	Mesorhinidae	Oxyodontherium	Oxyodontherium	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	53926	M. Uhen	C. Rusconi. 1934. Tercera noticia sobre los vertebrados fosiles de las Arenas Puelchenses de Villa Ballester. Anales de la Socieded Cientifica Argentina 117:19-37
Litopterna	Mesorhinidae	Oxyodontherium	Oxyodontherium_piramydatus	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	C. Jaramillo	A. L. Cione, M. M. Azpelicueta, and M. Bond, A. A. Carlini, J. R. Casciotta, M. A. Cozzuol, M. Fuente, Z. Gasparini, F. J. Goin, J. Noriega, G. J. Scillato-Yane, L. Soibelzon, E. P. Tonni, D. H. Verzi, M. G. Vucetich. 2000. Miocene vertebrates from Entre Rios province, eastern Argentina. Serie Correlacion Geologica 14:191-237
Litopterna	Mesorhinidae	Oxyodontherium	Oxyodontherium_zeballozi	extinct	extinct	Argentina	San Luis	Arroyo La Petra	Río Quinto	Neogene	Pliocene	Huayquerian - Chapadmalan	Huayquerian - Chapadmalan	3.3	4	79508	D. Croft	E. Cerdeño, J. Chiesa, and G. Ojeda. 2008. Presence of Oxyodontherium (Macraucheniidae, Litopterna) in the Río Quinto Formation, San Luis (Argentina). Journal of South American Earth Sciences 25:217-226
Litopterna	Proterotheriidae	Anisolambda	Anisolambda	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Early Eocene	Riochican	47.8	56	13781	R. Butler	G. G. Simpson. 1935. Descriptions of the oldest known South American mammals, from the Rio Chico Formation. American Museum Novitates 793:1-25
Litopterna	Proterotheriidae	Anisolambda	Anisolambda	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	J. Zijlstra	M. O. Woodburne, F. J. Goin, and M. S. Raigemborn, M. Heizler, J. N. Gelfo, E. V. Oliveira. 2014. Revised timing of the South American early Paleogene land mammal ages. Journal of South American Earth Sciences 54:109-119
Litopterna	Proterotheriidae	Anisolambda	Anisolambda	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	175743	J. Zijlstra	B. Vera, M. Fornasiero, and L. Del Favero. 2015. The Egidio Feruglio's collection in the Museum of Geology and Palaeontology of the University of Padova: its importance to the knowledge of Cenozoic mammals from South America. Museologia Scientifica 9:35-44
Litopterna	Proterotheriidae	Anisolambda	Josepholeidya_adunca	extinct	extinct	Argentina	Chubut	Escalante		Paleogene	Eocene	Lutetian	Lutetian	41.3	47.8	44956	J. Zijlstra	G. G. Simpson. 1948. The beginning of the age of mammals in South America. Part I. Bulletin of the American Museum of Natural History 91:1-232
Litopterna	Proterotheriidae	Anisolambda	Anisolambda_amel	extinct	extinct	Argentina	Chubut	Cañadón Vaca	Sarmiento (Cañadón Vaca mb)	Paleogene	Eocene	Middle Eocene	Vacan	37.71	47.8	176170	J. Zijlstra	R. Cifelli. 1985. Biostratigraphy of the Casamayoran, Early Eocene of Patagonia. American Museum Novitates 2820:1-26
Litopterna	Proterotheriidae	Anisolambda	Anisolambda_fissidens	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Bartonian	Bartonian	38	41.2	13779	J. Zijlstra	R. Cifelli. 1985. Biostratigraphy of the Casamayoran, Early Eocene of Patagonia. American Museum Novitates 2820:1-26
Litopterna	Proterotheriidae	Anisolophus	Anisolophus	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Burdigalian-Langhian	Burdigalian-Langhian	13.82	20.44	197691	E. Vlachos	S. F. Vizcaino, M. S. Bargo, and M. Pérez, I. Aramendía, J. Cuitiño, E. Monsalvo, E. Vlachos, J. Noriega, R. Kay. 2022. Fossil vertebrates of the early-middle Miocene Cerro Boleadoras Formation, northwestern Santa Cruz Province, Patagonia, Argentina. Andean Geology 49(3):382-422
Litopterna	Proterotheriidae	Anisolophus	Anisolophus_floweri	extinct	extinct	Argentina	Santa Cruz	Lago Posadas	Santa Cruz	Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	210153	P. Mannion	J. I. Cuitiño, S. F. Vizcaíno, and M. S. Bargo, I. Aramendía. 2019. Sedimentology and fossil vertebrates of the Santa Cruz formation (early Miocene) in Lago Posadas, southwestern Patagonia, Argentina. Andean Geology 46(2):383-420
Litopterna	Proterotheriidae	Brachytherium	Brachytherium	extinct	extinct	Argentina	Buenos Aires			Neogene	Miocene	Late Miocene	Chasicoan	5.333	11.63	79180	P. Mannion	E. Cerdeno. 2000. Los mamiferos de la Formacion Arroyo Chasico (Mioceno Superior), provincia de Buenos Aires, del Museo "J. C. Moyano" de Mendoza. Ameghiniana 37(4):503-508
Litopterna	Proterotheriidae	Brachytherium	Brachytherium	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Early Pliocene	Chapadmalan	3.6	5.333	199154	P. Mannion	A. L. Cione and E. P. Tonni. 1996. Reassesment of the Pliocene-Pleistocene continental time scale of Southern South America. Correlation of the type Chapadmalalan with Bolivian sections. Journal of South American Earth Sciences 9(3/4):221-236
Litopterna	Proterotheriidae	Brachytherium	Brachytherium	extinct	extinct	Argentina	Catamarca			Neogene	Pliocene	Montehermosan-Chapadmalan	Montehermosan-Chapadmalan	3.3	5.333	157795	C. Jaramillo	M. A. Reguero and A. M. Candela. 2011. Late cenozoic mammals from the northwest of Argentina.  In J. A: Salfity, R. A. Marquillas (eds.), Cenozoic geology of the Central Andes of Argentina. Salta: INCE (Instituto Cenozoico).
Litopterna	Proterotheriidae	Brachytherium	Brachytherium	extinct	extinct	Argentina	Catamarca			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	176757	P. Mannion	G. Esteban, S. Georgieff, and N. Nasif, L. Ibáñez, R. Bonini. 2019. Marco estratigráfico, paleontología de vertebrados y paleoambientes del Plioceno de Catamarca, Tucumán y Santiago del Estero, Argentina.  In N. Nasif, G. Esteban, J. Chiesa, A. Chiesa, S. M. Georgrieff (eds.), Mioceno al Pleistoceno del centro y norte de Argentina. Tucumán: Opera Lilloana. 52:348-366
Litopterna	Proterotheriidae	Brachytherium	Brachytherium_cuspidatum	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	C. Jaramillo	A. L. Cione, M. M. Azpelicueta, and M. Bond, A. A. Carlini, J. R. Casciotta, M. A. Cozzuol, M. Fuente, Z. Gasparini, F. J. Goin, J. Noriega, G. J. Scillato-Yane, L. Soibelzon, E. P. Tonni, D. H. Verzi, M. G. Vucetich. 2000. Miocene vertebrates from Entre Rios province, eastern Argentina. Serie Correlacion Geologica 14:191-237
Litopterna	Proterotheriidae	Deuterotherium	Deuterotherium_distichum	extinct	extinct	Argentina	Chubut	Scarritt Pocket		Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	146358	J. Zijlstra	L. G. Marshall, R. L. Cifelli, and R. E. Drake, G. H. Curtis. 1986. Vertebrate paleontology, geology, and geochronology of the Tapera de López and Scarritt Pocket, Chubut Province, Argentina. Journal of Paleontology 60(4):920-951
Litopterna	Proterotheriidae	Diplasiotherium	Diplasiotherium_robustum	extinct	extinct	Argentina	Buenos Aires	Monte Hermoso (Farola)	Monte Hermoso	Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	198863	P. Mannion	C. M. Deschamps and R. L. Tomassini. 2016. Late Cenozoic vertebrates from the Southern Pampean region: systematic and bio-chronostratigraphic update.  In M. Martínez, D. Olivera (eds.), Palinología del Meso-Cenozoico de Argentina - Volumen en homenaje a Mirta Elena Quattrocchio. Publicación Electrónica de la Asociación Paleontológica Argentina. 16(2):202-225
Litopterna	Proterotheriidae	Diplasiotherium	Diplasiotherium_pampa	extinct	extinct	Argentina	La Pampa	Salinas Grandes de Hidalgo	Cerro Azul	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	87198	P. Mannion	G. I. Schmidt, C. I. Montalvo, and R. Sostillo, E. Cerdeño. 2018. Proterotheriidae (Mammalia, Litopterna) from the Cerro Azul Formation (late Miocene), La Pampa Province, Argentina. Journal of South American Earth Sciences 83:165-177
Litopterna	Proterotheriidae	Eoauchenia	Eoauchenia	extinct	extinct	Argentina	La Rioja			Neogene	Pliocene	Early Pliocene	Early Pliocene	3.6	5.333	152263	C. Jaramillo	R. Rodríguez Brizuela and A. F. Taube. 2006. Estratigrafía y mamíferos fósiles de la Formación Toro Negro (Neógeno), Departamento Vinchina, noroeste de la provincia de La Rioja, Argentina. Ameghiniana 43(2):257-262
Litopterna	Proterotheriidae	Eoauchenia	Eoauchenia_primitiva	extinct	extinct	Argentina	La Pampa	El Guanaco	Cerro Azul	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	140932	P. Mannion	G. I. Schmidt, C. I. Montalvo, and R. Sostillo, E. Cerdeño. 2018. Proterotheriidae (Mammalia, Litopterna) from the Cerro Azul Formation (late Miocene), La Pampa Province, Argentina. Journal of South American Earth Sciences 83:165-177
Litopterna	Proterotheriidae	Eoauchenia	Eoauchenia_primitiva	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	198863	P. Mannion	C. M. Deschamps and R. L. Tomassini. 2016. Late Cenozoic vertebrates from the Southern Pampean region: systematic and bio-chronostratigraphic update.  In M. Martínez, D. Olivera (eds.), Palinología del Meso-Cenozoico de Argentina - Volumen en homenaje a Mirta Elena Quattrocchio. Publicación Electrónica de la Asociación Paleontológica Argentina. 16(2):202-225
Litopterna	Proterotheriidae	Neobrachytherium	Neobrachytherium	extinct	extinct	Argentina	La Pampa			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	140925	P. Mannion	G. I. Schmidt, C. I. Montalvo, and R. Sostillo, E. Cerdeño. 2018. Proterotheriidae (Mammalia, Litopterna) from the Cerro Azul Formation (late Miocene), La Pampa Province, Argentina. Journal of South American Earth Sciences 83:165-177
Litopterna	Proterotheriidae	Neobrachytherium	Neobrachytherium_morenoi	extinct	extinct	Argentina	Catamarca			Neogene	Miocene	Messinian-Zanclean	Messinian-Zanclean	3.6	7.246	204538	P. Mannion	R. D. E. MacPhee, S. Hernández del Pino, and A. Kramarz, A. M. Forasiepi, M. Bond, R. B. Sulser. 2021. Cranial morphology and phylogenetic relationships of Trigonostylops wortmani, an Eocene South American native ungulate. Bulletin of the American Museum of Natural History 449(1):1-183
Litopterna	Proterotheriidae	Neobrachytherium	Neobrachytherium_ullumense	extinct	extinct	Argentina	Buenos Aires	Arroyo Chasicó	Arroyo Chasicó	Neogene	Miocene	Late Miocene	Chasicoan	5.333	11.63	140913	P. Mannion	E. Cerdeno. 2003. Neobrachytherium ullumense (Proterotheriidae, Litopterna) en el Mioceno Superior de la Provincia de Buenos Aires (Argentina). Ameghiniana 40(3):505-508
Litopterna	Proterotheriidae	Neobrachytherium	Neobrachytherium_ameghinoi	extinct	extinct	Uruguay	San José	Arazatí	Camacho	Neogene	Miocene	Late Miocene	Late Miocene	5.333	11.63	202701	P. Mannion	A. Corona, A. C. Badin, and D. Perea, M. Ubilla, G. I. Schmidt. 2020. A new genus and species and additional reports of the native South American ungulates Proterotheriidae (Mammalia, Litopterna) in the Late Miocene of Uruguay. Journal of South American Earth Sciences
Litopterna	Proterotheriidae	Olisanophus	Olisanophus_riorosarioensis	extinct	extinct	Bolivia	Tarija			Neogene	Miocene	Middle Miocene	Laventan	11.63	15.97	38071	P. Mannion	A. McGrath, F. Anaya, and D. Croft. 2020. New Proterotheriids From the Middle Miocene of Quebrada Honda, Bolivia, and Body Size and Diversity Trends in Proterotheriid and Macraucheniid Litopterns (Mammalia). Ameghiniana 57(2):159-188
Litopterna	Proterotheriidae	Olisanophus	Olisanophus	extinct	extinct	Bolivia	Tarija			Neogene	Miocene	Serravallian	Serravallian	11.63	13.82	197502	P. Mannion	A. McGrath, F. Anaya, and D. Croft. 2020. New Proterotheriids From the Middle Miocene of Quebrada Honda, Bolivia, and Body Size and Diversity Trends in Proterotheriid and Macraucheniid Litopterns (Mammalia). Ameghiniana 57(2):159-188
Litopterna	Proterotheriidae	Picturotherium	Picturotherium	extinct	extinct	Chile	Aisén			Neogene	Miocene	Burdigalian	Burdigalian	15.97	20.44	71843	P. Mannion	A. J. McGrath, J. J. Flynn, and A. R. Wyss. 2020. Proterotheriids and macraucheniids (Litopterna: Mammalia) from the Pampa Castillo Fauna, Chile (early Miocene, Santacrucian SALMA) and a new phylogeny of Proterotheriidae. Journal of Systematic Palaeontology 18(9):717-738
Litopterna	Proterotheriidae	Picturotherium	Picturotherium_migueli	extinct	extinct	Argentina	Santa Cruz	Río Pinturas (Estancia Ana Maria)	Pinturas	Neogene	Miocene	Burdigalian	Burdigalian	18	19	59133	D. Croft	A. G. Kramarz and M. Bond. 2005. Los Litopterna (Mammalia) de la Formación Pinturas, Mioceno temprano-medio de Patagonia. Ameghiniana 42(3):611-626
Litopterna	Proterotheriidae	Proterotherium	Diadiaphorus_caniadensis	extinct	extinct	Argentina	Santa Cruz	Estancia La Cañada	Pinturas	Neogene	Miocene	Burdigalian	Burdigalian	18	19	59332	D. Croft	A. G. Kramarz and M. Bond. 2005. Los Litopterna (Mammalia) de la Formación Pinturas, Mioceno temprano-medio de Patagonia. Ameghiniana 42(3):611-626
Litopterna	Proterotheriidae	Proterotherium	Diadiaphorus_eversus	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55600	C. Jaramillo	A. L. Cione, M. M. Azpelicueta, and M. Bond, A. A. Carlini, J. R. Casciotta, M. A. Cozzuol, M. Fuente, Z. Gasparini, F. J. Goin, J. Noriega, G. J. Scillato-Yane, L. Soibelzon, E. P. Tonni, D. H. Verzi, M. G. Vucetich. 2000. Miocene vertebrates from Entre Rios province, eastern Argentina. Serie Correlacion Geologica 14:191-237
Litopterna	Proterotheriidae	Proterotherium	Proterotherium_cavum	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	176641	P. Mannion	A. A. Tauber. 1997. Bioestratigrafía de la Formación Santa Cruz (Mioceno Inferior) en el extremo sudeste de la Patagonia. Ameghiniana 34(4):517-529
Litopterna	Proterotheriidae	Proterotherium	Epitherium_laternarium	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	198863	P. Mannion	C. M. Deschamps and R. L. Tomassini. 2016. Late Cenozoic vertebrates from the Southern Pampean region: systematic and bio-chronostratigraphic update.  In M. Martínez, D. Olivera (eds.), Palinología del Meso-Cenozoico de Argentina - Volumen en homenaje a Mirta Elena Quattrocchio. Publicación Electrónica de la Asociación Paleontológica Argentina. 16(2):202-225
Litopterna	Proterotheriidae	Proterotherium	Proterotherium_a	extinct	extinct	Argentina	Buenos Aires			Neogene	Pliocene	Late Pliocene	Late Pliocene	2.58	3.6	213138	P. Mannion	C. Rusconi. 1949. El puelchense de Buenos Aires y su fauna (Plioceno Medio) segunda parte. Publicaciones del Instituto de Fisiographia y Geologia 36:100-262
Litopterna	Proterotheriidae	Proterotherium	Proterotherium_americanum	extinct	extinct	Argentina	Entre Rios			Neogene	Miocene	Tortonian	Tortonian	7.246	11.62	13626	J. Alroy	J. Alroy. 2008. Synonymies, reidentifications, and other arbitrary pronouncements mostly concerning fossil vertebrates.
Litopterna	Proterotheriidae	Proterotherium	Proterotherium_b	extinct	extinct	Brazil	Acre			Neogene	Miocene	Tortonian	Tortonian	7.246	11.62	55602	M. Uhen	M. A. Cozzuol. 2006. The Acre vertebrate fauna: Age, diversity, and geography. Journal of South American Earth Sciences 21:185-203
Litopterna	Proterotheriidae	Proterotherium	Proterotherium_c	extinct	extinct	Chile	Aisén			Neogene	Miocene	Burdigalian	Burdigalian	15.97	20.44	71843	J. Alroy	J. J. Flynn, M. J. Novacek, and H. E. Dodson, D. Frassinetti, M. C. McKenna, M. A. Norell, K. E. Sears, C. C. Swisher III, A. R. Wyss. 2002. A new fossil mammal assemblage from the southern Chilean Andes: implications for geology, geochronology, and tectonics. Journal of South American Earth Sciences 15(3):285-302
Litopterna	Proterotheriidae	Proterotherium	Proterotherium_d	extinct	extinct	Uruguay	Canelones			Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	176488	J. Zijlstra	A. Mones and M. Ubilla. 1978. La Edad Deseadense (Oligoceno inferior) de la Formación Fray Bentos y su contenido paleontológico, con especial referencia a la presencia de Proborhyaena cf. gigantea Ameghino (Marsupialia: Borhyaenidae) en el Uruguay. Nota preliminar. Comunicaciones Paleontológicas del Museo de Historia Natural de Montevideo 7(1):151-158
Litopterna	Proterotheriidae	Protheosodon	Protheosodon	extinct	extinct	Colombia	Tolima			Neogene	Miocene	Early Miocene	Early Miocene	15.97	23.03	133440	C. Jaramillo	R. A. Stirton. 1947. The first lower Oligocene vertebrate fauna from northern South America. Compilación de los estudios geológicos oficiales en Colombia 7:327-341
Litopterna	Proterotheriidae	Protheosodon	Protheosodon_coniferus	extinct	extinct	Argentina	Chubut	Cabeza Blanca	Sarmiento	Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	14211	J. Alroy	F. B. Loomis. 1914. The Deseado Formation of Patagonia. Concord, New Hampshire: Rumford Press.
Litopterna	Proterotheriidae	Ricardolydekkeria	Ricardolydekkeria	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Early Eocene	Riochican	47.8	56	13781	R. Butler	G. G. Simpson. 1935. Descriptions of the oldest known South American mammals, from the Rio Chico Formation. American Museum Novitates 793:1-25
Litopterna	Proterotheriidae	Ricardolydekkeria	Ricardolydekkeria_lunulata	extinct	extinct	Argentina	Chubut	Notostylops beds	Sarmiento	Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	176285	J. Zijlstra	G. G. Simpson. 1948. The beginning of the age of mammals in South America. Part I. Bulletin of the American Museum of Natural History 91:1-232
Litopterna	Proterotheriidae	Ricardolydekkeria	Ricardolydekkeria_profunda	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Bartonian	Bartonian	38	41.2	13779	J. Zijlstra	F. Ameghino. 1901. Notices préliminaires sur des ongulés nouveaux des terrains crétacés de Patagonie [Preliminary notes on new ungulates from the Cretaceous terrains of Patagonia]. Boletin de la Academia Nacional de Ciencias de Córdoba 16:349-429
Litopterna	Proterotheriidae	Tetramerorhinus	Tetramerorhinus_fleaglei	extinct	extinct	Argentina	Santa Cruz	Lago Buenos Aires		Neogene	Miocene	Burdigalian	Burdigalian	15.97	20.44	59326	D. Croft	A. G. Kramarz and M. Bond. 2005. Los Litopterna (Mammalia) de la Formación Pinturas, Mioceno temprano-medio de Patagonia. Ameghiniana 42(3):611-626
Litopterna	Proterotheriidae	Tetramerorhinus	Tetramerorhinus_a	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	176571	P. Mannion	M. S. Raigemborn, S. D. Matheos, and V. Krapovickas, S. F. Vizcaino, M. S. Bargo, R. F. Kay, J. C. Fernicola, L. Zapata. 2015. Paleoenvironmental reconstruction of the coastal Monte Leon and Santa Cruz formations (Early Miocene) at Rincon del Buque, Southern Patagonia: A revisited locality. Journal of South American Earth Sciences 60:31-55
Litopterna	Proterotheriidae	Tetramerorhinus	Tetramerorhinus_b	extinct	extinct	Peru	Ucayali			Neogene	Miocene	Middle Miocene	Laventan	11.63	15.97	144950	C. Jaramillo	J. V. Tejada-Lara, R. Salas-Gismondi, and F. Pujos, P. Baby, M. Benammi, S. Brusset, D. de Franceschi, N. Espurt, M. Urbina, PO Antoine. 2015. Life in the proto-Amazonia: middle Miocene mammals from the Fitzcarrald Arch (Peruvian Amazonia). Palaeontology
Litopterna	Proterotheriidae	Thoatherium	Thoatherium_minusculum	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	176635	P. Mannion	A. A. Tauber. 1997. Bioestratigrafía de la Formación Santa Cruz (Mioceno Inferior) en el extremo sudeste de la Patagonia. Ameghiniana 34(4):517-529
Litopterna	Proterotheriidae	Thoatherium	Thoatherium_minusculum	extinct	extinct	Argentina	Santa Cruz			Neogene	Miocene	Burdigalian-Langhian	Burdigalian-Langhian	13.82	20.44	197691	E. Vlachos	S. F. Vizcaino, M. S. Bargo, and M. Pérez, I. Aramendía, J. Cuitiño, E. Monsalvo, E. Vlachos, J. Noriega, R. Kay. 2022. Fossil vertebrates of the early-middle Miocene Cerro Boleadoras Formation, northwestern Santa Cruz Province, Patagonia, Argentina. Andean Geology 49(3):382-422
Litopterna	Proterotheriidae	Thoatherium	Thoatherium_a	extinct	extinct	Bolivia	Potosí	Sud Chichas		Neogene	Miocene	Langhian	Langhian	13.82	15.97	68402	P. Mannion	D. A. Croft and F. Anaya. 2020. A new typothere notoungulate (Mammalia: Interatheriidae), from the Miocene Nazareno Formation of Southern Bolivia. Ameghiniana 57(2):189-208
Litopterna	Proterotheriidae	Thoatherium	Thoatherium_b	extinct	extinct	Chile	Aisén			Neogene	Miocene	Burdigalian	Burdigalian	15.97	20.44	71843	P. Mannion	A. J. McGrath, J. J. Flynn, and A. R. Wyss. 2020. Proterotheriids and macraucheniids (Litopterna: Mammalia) from the Pampa Castillo Fauna, Chile (early Miocene, Santacrucian SALMA) and a new phylogeny of Proterotheriidae. Journal of Systematic Palaeontology 18(9):717-738
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia_subtrigona	extinct	extinct	Argentina	Chubut	Escalante		Paleogene	Eocene	Lutetian	Lutetian	41.3	47.8	44956	J. Zijlstra	G. G. Simpson. 1948. The beginning of the age of mammals in South America. Part I. Bulletin of the American Museum of Natural History 91:1-232
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Ypresian	Ypresian	47.8	56	133040	P. Mannion	E. V. Oliveira and F. J. Goin. 2011. A reassessment of bunodont metatherians from the Paleogene of Itaborai (Brazil): Systematics and the age of the Itaborian SALMA. Revista Brasileira de Paleontologia 14(2):105-136
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia_subtrigona	extinct	extinct	Argentina	Chubut	Paso del Sapo (La Barda)	Andesitas Huancache	Paleogene	Eocene	Ypresian - Lutetian	Ypresian - Lutetian	47.8	47.89	176059	J. Zijlstra	M. F. Tejedor, F. J. Goin, and J. N. Gelfo, G. López, M. Bond, A. A. Carlini, G. J. Scillato-Yané, M. O. Woodburne, L. Chornogubsky, E. Aragón, M. A. Reguero, N. J. Czaplewski, S. Vincon, G. M. Martin, M. R. Ciancio. 2009. New Early Eocene mammalian fauna from western Patagonia, Argentina. American Museum Novitates 3638:1-43
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia_subtrigona	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Lutetian-Bartonian	Lutetian-Bartonian	38	47.8	176164	J. Zijlstra	G. G. Simpson. 1948. The beginning of the age of mammals in South America. Part I. Bulletin of the American Museum of Natural History 91:1-232
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia_subtrigona	extinct	extinct	Argentina	Chubut	Cañadón Vaca	Sarmiento (Cañadón Vaca mb)	Paleogene	Eocene	Middle Eocene	Vacan	37.71	47.8	176170	J. Zijlstra	R. Cifelli. 1985. Biostratigraphy of the Casamayoran, Early Eocene of Patagonia. American Museum Novitates 2820:1-26
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia_subtrigona	extinct	extinct	Argentina	Chubut			Paleogene	Eocene	Middle Eocene	Middle Eocene	37.71	47.8	176285	J. Zijlstra	G. G. Simpson. 1948. The beginning of the age of mammals in South America. Part I. Bulletin of the American Museum of Natural History 91:1-232
Litopterna	Protolipternidae	Asmithwoodwardia	Asmithwoodwardia_scotti	extinct	extinct	Brazil	Rio de Janeiro	Itaboraí		Paleogene	Eocene	Early Eocene	Itaboraian	47.8	56	118314	P. Mannion	C. d. Paula Couto. 1952. Fossil mammals from the beginning of the Cenozoic in Brazil. Condylarthra, Litopterna, Xenungulata, and Astrapotheria. Bulletin of the American Museum of Natural History 99(6):355-394
